colour	x	y	key	group
#FF0000	0.203616216026595	1	1e+01  0.05 1	1
#FF0000	0.205025125628141	0.999329043988919	1e+01  0.05 1	1
#FF0000	0.213065326633166	0.995360351939665	1e+01  0.05 1	1
#FF0000	0.220684395450769	0.991457286432161	1e+01  0.05 1	1
#FF0000	0.221105527638191	0.991237381803515	1e+01  0.05 1	1
#FF0000	0.229145728643216	0.986896804155781	1e+01  0.05 1	1
#FF0000	0.236268335949048	0.982914572864322	1e+01  0.05 1	1
#FF0000	0.237185929648241	0.982391305075708	1e+01  0.05 1	1
#FF0000	0.245226130653266	0.977659023603617	1e+01  0.05 1	1
#FF0000	0.250631882107031	0.974371859296483	1e+01  0.05 1	1
#FF0000	0.253266331658292	0.972736831341693	1e+01  0.05 1	1
#FF0000	0.261306532663317	0.9675912882794	1e+01  0.05 1	1
#FF0000	0.263978884623986	0.965829145728643	1e+01  0.05 1	1
#FF0000	0.269346733668342	0.962214115909952	1e+01  0.05 1	1
#FF0000	0.276447165855644	0.957286432160804	1e+01  0.05 1	1
#FF0000	0.277386934673367	0.956619921522324	1e+01  0.05 1	1
#FF0000	0.285427135678392	0.950756723329958	1e+01  0.05 1	1
#FF0000	0.288111534159168	0.948743718592965	1e+01  0.05 1	1
#FF0000	0.293467336683417	0.944636320962081	1e+01  0.05 1	1
#FF0000	0.299093782398048	0.940201005025126	1e+01  0.05 1	1
#FF0000	0.301507537688442	0.93825379059357	1e+01  0.05 1	1
#FF0000	0.309467858603809	0.931658291457287	1e+01  0.05 1	1
#FF0000	0.309547738693467	0.931590514328528	1e+01  0.05 1	1
#FF0000	0.317587939698493	0.924595400377329	1e+01  0.05 1	1
#FF0000	0.319246409234178	0.923115577889447	1e+01  0.05 1	1
#FF0000	0.325628140703518	0.917279467260372	1e+01  0.05 1	1
#FF0000	0.328515879291748	0.914572864321608	1e+01  0.05 1	1
#FF0000	0.333668341708543	0.909619629254922	1e+01  0.05 1	1
#FF0000	0.337313975557103	0.906030150753769	1e+01  0.05 1	1
#FF0000	0.341708542713568	0.901588739157755	1e+01  0.05 1	1
#FF0000	0.34567331764274	0.89748743718593	1e+01  0.05 1	1
#FF0000	0.349748743718593	0.893156540928989	1e+01  0.05 1	1
#FF0000	0.353623474971048	0.888944723618091	1e+01  0.05 1	1
#FF0000	0.357788944723618	0.884289232667704	1e+01  0.05 1	1
#FF0000	0.361191300703901	0.880402010050251	1e+01  0.05 1	1
#FF0000	0.365829145728643	0.874948953831697	1e+01  0.05 1	1
#FF0000	0.368401222803048	0.871859296482412	1e+01  0.05 1	1
#FF0000	0.373869346733668	0.865093180907789	1e+01  0.05 1	1
#FF0000	0.37527549851714	0.863316582914573	1e+01  0.05 1	1
#FF0000	0.381833211357814	0.854773869346734	1e+01  0.05 1	1
#FF0000	0.381909547738694	0.85467132790213	1e+01  0.05 1	1
#FF0000	0.388067147119232	0.846231155778895	1e+01  0.05 1	1
#FF0000	0.389949748743719	0.843565002834356	1e+01  0.05 1	1
#FF0000	0.394018436642412	0.837688442211055	1e+01  0.05 1	1
#FF0000	0.397989949748744	0.831754806921405	1e+01  0.05 1	1
#FF0000	0.399703127734427	0.829145728643216	1e+01  0.05 1	1
#FF0000	0.405122479563304	0.820603015075377	1e+01  0.05 1	1
#FF0000	0.406030150753769	0.819121149629352	1e+01  0.05 1	1
#FF0000	0.41027552368408	0.812060301507538	1e+01  0.05 1	1
#FF0000	0.414070351758794	0.805506565274211	1e+01  0.05 1	1
#FF0000	0.41520139831029	0.803517587939698	1e+01  0.05 1	1
#FF0000	0.419880482771179	0.794974874371859	1e+01  0.05 1	1
#FF0000	0.422110552763819	0.790738244224429	1e+01  0.05 1	1
#FF0000	0.424337819592798	0.78643216080402	1e+01  0.05 1	1
#FF0000	0.428578546519403	0.777889447236181	1e+01  0.05 1	1
#FF0000	0.430150753768844	0.774585658842771	1e+01  0.05 1	1
#FF0000	0.432601898617693	0.769346733668342	1e+01  0.05 1	1
#FF0000	0.436424715269068	0.760804020100503	1e+01  0.05 1	1
#FF0000	0.438190954773869	0.756671586035319	1e+01  0.05 1	1
#FF0000	0.440045210580597	0.752261306532663	1e+01  0.05 1	1
#FF0000	0.443468990752372	0.743718592964824	1e+01  0.05 1	1
#FF0000	0.446231155778895	0.736465876990399	1e+01  0.05 1	1
#FF0000	0.446714684224387	0.735175879396985	1e+01  0.05 1	1
#FF0000	0.449756856994325	0.726633165829146	1e+01  0.05 1	1
#FF0000	0.452632534614921	0.718090452261307	1e+01  0.05 1	1
#FF0000	0.45427135678392	0.712931110787921	1e+01  0.05 1	1
#FF0000	0.455329707686049	0.709547738693467	1e+01  0.05 1	1
#FF0000	0.457844800386103	0.701005025125628	1e+01  0.05 1	1
#FF0000	0.460199581611861	0.692462311557789	1e+01  0.05 1	1
#FF0000	0.462311557788945	0.684246140876067	1e+01  0.05 1	1
#FF0000	0.462394266904565	0.68391959798995	1e+01  0.05 1	1
#FF0000	0.46440747566898	0.675376884422111	1e+01  0.05 1	1
#FF0000	0.46626598709721	0.666834170854272	1e+01  0.05 1	1
#FF0000	0.467970903959141	0.658291457286432	1e+01  0.05 1	1
#FF0000	0.469523298145443	0.649748743718593	1e+01  0.05 1	1
#FF0000	0.47035175879397	0.644701469423675	1e+01  0.05 1	1
#FF0000	0.470917518575221	0.641206030150754	1e+01  0.05 1	1
#FF0000	0.472153399490736	0.632663316582915	1e+01  0.05 1	1
#FF0000	0.473241606241138	0.624120603015076	1e+01  0.05 1	1
#FF0000	0.474183063355504	0.615577889447236	1e+01  0.05 1	1
#FF0000	0.474978666163025	0.607035175879397	1e+01  0.05 1	1
#FF0000	0.475629280998244	0.598492462311558	1e+01  0.05 1	1
#FF0000	0.476135745410364	0.589949748743719	1e+01  0.05 1	1
#FF0000	0.476498868376603	0.58140703517588	1e+01  0.05 1	1
#FF0000	0.476719430519581	0.57286432160804	1e+01  0.05 1	1
#FF0000	0.476798184328688	0.564321608040201	1e+01  0.05 1	1
#FF0000	0.476735854385421	0.555778894472362	1e+01  0.05 1	1
#FF0000	0.476533137592639	0.547236180904523	1e+01  0.05 1	1
#FF0000	0.476190703407691	0.538693467336683	1e+01  0.05 1	1
#FF0000	0.475709194079379	0.530150753768844	1e+01  0.05 1	1
#FF0000	0.475089224888694	0.521608040201005	1e+01  0.05 1	1
#FF0000	0.474331384393285	0.513065326633166	1e+01  0.05 1	1
#FF0000	0.47343623467558	0.504522613065327	1e+01  0.05 1	1
#FF0000	0.472404311594523	0.495979899497488	1e+01  0.05 1	1
#FF0000	0.471236125040835	0.487437185929648	1e+01  0.05 1	1
#FF0000	0.47035175879397	0.481645534719168	1e+01  0.05 1	1
#FF0000	0.469927434477694	0.478894472361809	1e+01  0.05 1	1
#FF0000	0.468471992560182	0.47035175879397	1e+01  0.05 1	1
#FF0000	0.466880230207184	0.461809045226131	1e+01  0.05 1	1
#FF0000	0.465152570414419	0.453266331658291	1e+01  0.05 1	1
#FF0000	0.463289411014269	0.444723618090452	1e+01  0.05 1	1
#FF0000	0.462311557788945	0.440545165466509	1e+01  0.05 1	1
#FF0000	0.461279525534757	0.436180904522613	1e+01  0.05 1	1
#FF0000	0.459122299061192	0.427638190954774	1e+01  0.05 1	1
#FF0000	0.456829210500223	0.419095477386935	1e+01  0.05 1	1
#FF0000	0.45440057228951	0.410552763819096	1e+01  0.05 1	1
#FF0000	0.45427135678392	0.410122508929671	1e+01  0.05 1	1
#FF0000	0.451808658885367	0.402010050251256	1e+01  0.05 1	1
#FF0000	0.449078844996092	0.393467336683417	1e+01  0.05 1	1
#FF0000	0.446231155778895	0.384979151800675	1e+01  0.05 1	1
#FF0000	0.446212659083704	0.384924623115578	1e+01  0.05 1	1
#FF0000	0.443175707291619	0.376381909547739	1e+01  0.05 1	1
#FF0000	0.440001609676064	0.3678391959799	1e+01  0.05 1	1
#FF0000	0.438190954773869	0.363168575137209	1e+01  0.05 1	1
#FF0000	0.436672737808463	0.35929648241206	1e+01  0.05 1	1
#FF0000	0.433184084467035	0.350753768844221	1e+01  0.05 1	1
#FF0000	0.430150753768844	0.343609229060604	1e+01  0.05 1	1
#FF0000	0.429550190909616	0.342211055276382	1e+01  0.05 1	1
#FF0000	0.425740160007482	0.333668341708543	1e+01  0.05 1	1
#FF0000	0.422110552763819	0.325817365563163	1e+01  0.05 1	1
#FF0000	0.421786917688807	0.325125628140704	1e+01  0.05 1	1
#FF0000	0.417648280042461	0.316582914572864	1e+01  0.05 1	1
#FF0000	0.414070351758794	0.309440465253182	1e+01  0.05 1	1
#FF0000	0.413360281923624	0.308040201005025	1e+01  0.05 1	1
#FF0000	0.40888538490619	0.299497487437186	1e+01  0.05 1	1
#FF0000	0.406030150753769	0.294214660103055	1e+01  0.05 1	1
#FF0000	0.404246070560064	0.290954773869347	1e+01  0.05 1	1
#FF0000	0.399426821455564	0.282412060301508	1e+01  0.05 1	1
#FF0000	0.397989949748744	0.279938762686042	1e+01  0.05 1	1
#FF0000	0.394418398263922	0.273869346733668	1e+01  0.05 1	1
#FF0000	0.389949748743719	0.266488615292805	1e+01  0.05 1	1
#FF0000	0.389236948894799	0.265326633165829	1e+01  0.05 1	1
#FF0000	0.383849605526712	0.25678391959799	1e+01  0.05 1	1
#FF0000	0.381909547738694	0.25378903498623	1e+01  0.05 1	1
#FF0000	0.378267172760567	0.248241206030151	1e+01  0.05 1	1
#FF0000	0.373869346733668	0.241715255419891	1e+01  0.05 1	1
#FF0000	0.372491490825228	0.239698492462312	1e+01  0.05 1	1
#FF0000	0.366505121206477	0.231155778894472	1e+01  0.05 1	1
#FF0000	0.365829145728643	0.230214635443955	1e+01  0.05 1	1
#FF0000	0.360292164513399	0.222613065326633	1e+01  0.05 1	1
#FF0000	0.357788944723618	0.21925804980603	1e+01  0.05 1	1
#FF0000	0.353862436081787	0.214070351758794	1e+01  0.05 1	1
#FF0000	0.349748743718593	0.208761057757521	1e+01  0.05 1	1
#FF0000	0.347206482193427	0.205527638190955	1e+01  0.05 1	1
#FF0000	0.341708542713568	0.198692618608431	1e+01  0.05 1	1
#FF0000	0.340314191697409	0.196984924623116	1e+01  0.05 1	1
#FF0000	0.333668341708543	0.189024470330746	1e+01  0.05 1	1
#FF0000	0.333174744274891	0.188442211055276	1e+01  0.05 1	1
#FF0000	0.325774288692625	0.179899497487437	1e+01  0.05 1	1
#FF0000	0.325628140703518	0.179734314146421	1e+01  0.05 1	1
#FF0000	0.318099114489865	0.171356783919598	1e+01  0.05 1	1
#FF0000	0.317587939698493	0.170799597968462	1e+01  0.05 1	1
#FF0000	0.310143753421045	0.162814070351759	1e+01  0.05 1	1
#FF0000	0.309547738693467	0.16218743591711	1e+01  0.05 1	1
#FF0000	0.301894435291489	0.15427135678392	1e+01  0.05 1	1
#FF0000	0.301507537688442	0.15387894828493	1e+01  0.05 1	1
#FF0000	0.293467336683417	0.14585921748113	1e+01  0.05 1	1
#FF0000	0.293334179489568	0.14572864321608	1e+01  0.05 1	1
#FF0000	0.285427135678392	0.138122017675371	1e+01  0.05 1	1
#FF0000	0.284436967117901	0.137185929648241	1e+01  0.05 1	1
#FF0000	0.277386934673367	0.13064436447792	1e+01  0.05 1	1
#FF0000	0.275191463972737	0.128643216080402	1e+01  0.05 1	1
#FF0000	0.269346733668342	0.12341213807721	1e+01  0.05 1	1
#FF0000	0.265578586203187	0.120100502512563	1e+01  0.05 1	1
#FF0000	0.261306532663317	0.116412316627499	1e+01  0.05 1	1
#FF0000	0.255577768559762	0.111557788944724	1e+01  0.05 1	1
#FF0000	0.253266331658292	0.109632878327541	1e+01  0.05 1	1
#FF0000	0.245226130653266	0.103063519172759	1e+01  0.05 1	1
#FF0000	0.245165678187473	0.103015075376884	1e+01  0.05 1	1
#FF0000	0.237185929648241	0.096728195964925	1e+01  0.05 1	1
#FF0000	0.234265023094076	0.0944723618090453	1e+01  0.05 1	1
#FF0000	0.229145728643216	0.090583764328576	1e+01  0.05 1	1
#FF0000	0.222892391132314	0.0859296482412061	1e+01  0.05 1	1
#FF0000	0.221105527638191	0.0846211382606685	1e+01  0.05 1	1
#FF0000	0.213065326633166	0.0788547322797345	1e+01  0.05 1	1
#FF0000	0.210974610000221	0.0773869346733669	1e+01  0.05 1	1
#FF0000	0.205025125628141	0.0732756447120996	1e+01  0.05 1	1
#FF0000	0.198470463750309	0.0688442211055277	1e+01  0.05 1	1
#FF0000	0.196984924623116	0.0678552955596691	1e+01  0.05 1	1
#FF0000	0.188944723618091	0.062621365235775	1e+01  0.05 1	1
#FF0000	0.185298233302733	0.0603015075376885	1e+01  0.05 1	1
#FF0000	0.180904522613065	0.0575481361588843	1e+01  0.05 1	1
#FF0000	0.17286432160804	0.0526269286560911	1e+01  0.05 1	1
#FF0000	0.171411294395745	0.0517587939698493	1e+01  0.05 1	1
#FF0000	0.164824120603015	0.0478807118300369	1e+01  0.05 1	1
#FF0000	0.15678391959799	0.0432631288465551	1e+01  0.05 1	1
#FF0000	0.15669988252952	0.0432160804020101	1e+01  0.05 1	1
#FF0000	0.148743718592965	0.0388253465339009	1e+01  0.05 1	1
#FF0000	0.141020804576029	0.0346733668341709	1e+01  0.05 1	1
#FF0000	0.14070351758794	0.0345051653094874	1e+01  0.05 1	1
#FF0000	0.132663316582915	0.0303562615106089	1e+01  0.05 1	1
#FF0000	0.12462311557789	0.0263205434505006	1e+01  0.05 1	1
#FF0000	0.124233815716091	0.0261306532663317	1e+01  0.05 1	1
#FF0000	0.116582914572864	0.0224494458624628	1e+01  0.05 1	1
#FF0000	0.108542713567839	0.0186928672949297	1e+01  0.05 1	1
#FF0000	0.106104765160632	0.0175879396984925	1e+01  0.05 1	1
#FF0000	0.100502512562814	0.0150825372414575	1e+01  0.05 1	1
#FF0000	0.0924623115577889	0.0115978003936621	1e+01  0.05 1	1
#FF0000	0.0863790246274133	0.00904522613065328	1e+01  0.05 1	1
#FF0000	0.0844221105527638	0.00823471169998605	1e+01  0.05 1	1
#FF0000	0.0763819095477387	0.00501491718858858	1e+01  0.05 1	1
#FF0000	0.0683417085427136	0.00190478508249347	1e+01  0.05 1	1
#FF0000	0.0645831300056168	0.000502512562814084	1e+01  0.05 1	1
#FF0000	0.0603015075376885	-0.00107478992058486	1e+01  0.05 1	1
#FF0000	0.0522613065326634	-0.00392754177818963	1e+01  0.05 1	1
#FF0000	0.0442211055276383	-0.0066715446360752	1e+01  0.05 1	1
#FF0000	0.0400440127699925	-0.00804020100502512	1e+01  0.05 1	1
#FF0000	0.0361809045226131	-0.00929046516800474	1e+01  0.05 1	1
#FF0000	0.028140703517588	-0.0117841300994408	1e+01  0.05 1	1
#FF0000	0.0201005025125629	-0.0141698323798616	1e+01  0.05 1	1
#FF0000	0.0120603015075377	-0.0164473901518431	1e+01  0.05 1	1
#FF0000	0.0115576544853368	-0.0165829145728642	1e+01  0.05 1	1
#FF0000	0.00402010050251256	-0.0185910014710291	1e+01  0.05 1	1
#FF0000	-0.00402010050251256	-0.0206256084526169	1e+01  0.05 1	1
#FF0000	-0.0120603015075377	-0.0225526944013001	1e+01  0.05 1	1
#FF0000	-0.0201005025125628	-0.0243720240406983	1e+01  0.05 1	1
#FF0000	-0.0236427978135612	-0.0251256281407034	1e+01  0.05 1	1
#FF0000	-0.0281407035175879	-0.0260714676437717	1e+01  0.05 1	1
#FF0000	-0.036180904522613	-0.0276545635614445	1e+01  0.05 1	1
#FF0000	-0.0442211055276381	-0.0291303656979393	1e+01  0.05 1	1
#FF0000	-0.0522613065326633	-0.0304985849455154	1e+01  0.05 1	1
#FF0000	-0.0603015075376884	-0.031758915810896	1e+01  0.05 1	1
#FF0000	-0.0683417085427135	-0.0329110362508644	1e+01  0.05 1	1
#FF0000	-0.0741781344234965	-0.0336683417085426	1e+01  0.05 1	1
#FF0000	-0.0763819095477387	-0.0339510936192903	1e+01  0.05 1	1
#FF0000	-0.0844221105527638	-0.0348742537579681	1e+01  0.05 1	1
#FF0000	-0.0924623115577889	-0.0356894322453958	1e+01  0.05 1	1
#FF0000	-0.100502512562814	-0.0363962525227146	1e+01  0.05 1	1
#FF0000	-0.108542713567839	-0.0369943210905237	1e+01  0.05 1	1
#FF0000	-0.116582914572864	-0.0374832273604721	1e+01  0.05 1	1
#FF0000	-0.124623115577889	-0.0378625435087703	1e+01  0.05 1	1
#FF0000	-0.132663316582915	-0.0381318243316414	1e+01  0.05 1	1
#FF0000	-0.14070351758794	-0.0382906071027509	1e+01  0.05 1	1
#FF0000	-0.148743718592965	-0.0383384114326339	1e+01  0.05 1	1
#FF0000	-0.15678391959799	-0.0382747391301548	1e+01  0.05 1	1
#FF0000	-0.164824120603015	-0.0380990740660184	1e+01  0.05 1	1
#FF0000	-0.17286432160804	-0.0378108820383563	1e+01  0.05 1	1
#FF0000	-0.180904522613065	-0.0374096106404096	1e+01  0.05 1	1
#FF0000	-0.18894472361809	-0.0368946891303282	1e+01  0.05 1	1
#FF0000	-0.196984924623116	-0.0362655283031032	1e+01  0.05 1	1
#FF0000	-0.205025125628141	-0.0355215203646462	1e+01  0.05 1	1
#FF0000	-0.213065326633166	-0.0346620388080311	1e+01  0.05 1	1
#FF0000	-0.221105527638191	-0.0336864382919108	1e+01  0.05 1	1
#FF0000	-0.221238979724929	-0.0336683417085426	1e+01  0.05 1	1
#FF0000	-0.229145728643216	-0.0325800902050698	1e+01  0.05 1	1
#FF0000	-0.237185929648241	-0.0313544395026725	1e+01  0.05 1	1
#FF0000	-0.245226130653266	-0.0300089969021079	1e+01  0.05 1	1
#FF0000	-0.253266331658292	-0.0285430186731032	1e+01  0.05 1	1
#FF0000	-0.261306532663317	-0.0269557411726718	1e+01  0.05 1	1
#FF0000	-0.269346733668342	-0.0252463807316275	1e+01  0.05 1	1
#FF0000	-0.269877741115521	-0.0251256281407034	1e+01  0.05 1	1
#FF0000	-0.277386934673367	-0.0233909996424721	1e+01  0.05 1	1
#FF0000	-0.285427135678392	-0.0214084766705104	1e+01  0.05 1	1
#FF0000	-0.293467336683417	-0.0192995698591046	1e+01  0.05 1	1
#FF0000	-0.301507537688442	-0.0170633881994358	1e+01  0.05 1	1
#FF0000	-0.303144666829817	-0.0165829145728642	1e+01  0.05 1	1
#FF0000	-0.309547738693467	-0.0146726623056244	1e+01  0.05 1	1
#FF0000	-0.317587939698492	-0.0121441280957563	1e+01  0.05 1	1
#FF0000	-0.325628140703518	-0.00948350657442148	1e+01  0.05 1	1
#FF0000	-0.329787268199507	-0.00804020100502512	1e+01  0.05 1	1
#FF0000	-0.333668341708543	-0.00667028005866372	1e+01  0.05 1	1
#FF0000	-0.341708542713568	-0.00369997760836413	1e+01  0.05 1	1
#FF0000	-0.349748743718593	-0.000592315911565348	1e+01  0.05 1	1
#FF0000	-0.352465587914936	0.000502512562814084	1e+01  0.05 1	1
#FF0000	-0.357788944723618	0.00268592179711428	1e+01  0.05 1	1
#FF0000	-0.365829145728643	0.00612239905388875	1e+01  0.05 1	1
#FF0000	-0.372397721715522	0.00904522613065328	1e+01  0.05 1	1
#FF0000	-0.373869346733668	0.00971210903573886	1e+01  0.05 1	1
#FF0000	-0.381909547738693	0.0134935248222232	1e+01  0.05 1	1
#FF0000	-0.389949748743719	0.0174230800336464	1e+01  0.05 1	1
#FF0000	-0.390275690889383	0.0175879396984925	1e+01  0.05 1	1
#FF0000	-0.397989949748744	0.0215643167861179	1e+01  0.05 1	1
#FF0000	-0.406030150753769	0.025861691099471	1e+01  0.05 1	1
#FF0000	-0.406517358213278	0.0261306532663317	1e+01  0.05 1	1
#FF0000	-0.414070351758794	0.030382583790689	1e+01  0.05 1	1
#FF0000	-0.421436724178981	0.0346733668341709	1e+01  0.05 1	1
#FF0000	-0.422110552763819	0.0350738297397766	1e+01  0.05 1	1
#FF0000	-0.430150753768844	0.040001223456569	1e+01  0.05 1	1
#FF0000	-0.43523260698628	0.0432160804020101	1e+01  0.05 1	1
#FF0000	-0.438190954773869	0.0451268482219101	1e+01  0.05 1	1
#FF0000	-0.446231155778895	0.0504788340023011	1e+01  0.05 1	1
#FF0000	-0.448099291146106	0.0517587939698493	1e+01  0.05 1	1
#FF0000	-0.45427135678392	0.0560793303042739	1e+01  0.05 1	1
#FF0000	-0.460129174430636	0.0603015075376885	1e+01  0.05 1	1
#FF0000	-0.462311557788945	0.0619096338653545	1e+01  0.05 1	1
#FF0000	-0.47035175879397	0.0680012510244298	1e+01  0.05 1	1
#FF0000	-0.47143516639409	0.0688442211055277	1e+01  0.05 1	1
#FF0000	-0.478391959798995	0.0743820656133768	1e+01  0.05 1	1
#FF0000	-0.482066910348986	0.0773869346733669	1e+01  0.05 1	1
#FF0000	-0.48643216080402	0.0810410881242557	1e+01  0.05 1	1
#FF0000	-0.492121983989155	0.0859296482412061	1e+01  0.05 1	1
#FF0000	-0.494472361809045	0.0879984924099228	1e+01  0.05 1	1
#FF0000	-0.501643575690188	0.0944723618090453	1e+01  0.05 1	1
#FF0000	-0.50251256281407	0.0952766466997557	1e+01  0.05 1	1
#FF0000	-0.510552763819096	0.102902829403476	1e+01  0.05 1	1
#FF0000	-0.510668349248778	0.103015075376884	1e+01  0.05 1	1
#FF0000	-0.518592964824121	0.110911851051709	1e+01  0.05 1	1
#FF0000	-0.519226224419298	0.111557788944724	1e+01  0.05 1	1
#FF0000	-0.526633165829146	0.119316680614106	1e+01  0.05 1	1
#FF0000	-0.527364634017627	0.120100502512563	1e+01  0.05 1	1
#FF0000	-0.534673366834171	0.128150211642041	1e+01  0.05 1	1
#FF0000	-0.535111209023699	0.128643216080402	1e+01  0.05 1	1
#FF0000	-0.542487234578555	0.137185929648241	1e+01  0.05 1	1
#FF0000	-0.542713567839196	0.137455738889809	1e+01  0.05 1	1
